BaseUrl,https://raw.githubusercontent.com/your-org/your-repo/main/audio,,,,,
CsvVersion,18,,,,,
CueId,Notes,StemFileName,Version,Action,Volume,Speed
B_SQ212,,,,,,
C_SQ212,M50 Trigger machine and Loop Synth 3,SQ202_Machine,2,OneShot,100,0
C_SQ212,,SQ211_Voice_Drone3,2,Hold,100,0
C_SQ212,,SQ212_Voice_Synth3,2,Loop,100,3
C_VQ212,M50 { CALLFUNCTION } Birds Swarm,,,,,
A_SQ213,,,,,,
B_SQ213,,,,,,
C_SQ213,M55 Trigger machine,SQ202_Machine,2,OneShot,100,0
C_SQ213,,SQ211_Voice_Drone3,2,Hold,100,0
C_SQ213,,SQ212_Voice_Synth3,2,Hold,100,0
C_VQ213.1,M60 { CALLFUNCTION } Birds settle,,,,,
A_SQ214,,,,,,
B_SQ214,,,,,,
C_SQ214,M62 Trigger Helicopter 2,SQ211_Voice_Drone3,2,Hold,100,0
C_SQ214,,SQ212_Voice_Synth3,2,Hold,100,0
C_SQ214,,SQ214_Helicopter2,2,OneShot,100,0
A_SQ215,,,,,,
B_SQ215,,,,,,
C_SQ215,M63 Trigger machine,SQ202_Machine,2,OneShot,100,0
C_SQ215,,SQ211_Voice_Drone3,2,Hold,100,0
C_SQ215,,SQ212_Voice_Synth3,2,Hold,100,0
C_VQ215,M70 { CALLFUNCTION } Birds fly away/fade,,,,,
A_SQ216,,,,,,
B_SQ216,,,,,,
C_SQ216,M65 Trigger Helicopter 2,SQ211_Voice_Drone3,2,Hold,100,0
C_SQ216,,SQ212_Voice_Synth3,2,Hold,100,0
C_SQ216,,SQ214_Helicopter2,2,OneShot,100,0
A_SQ217,,,,,,
B_SQ217,,,,,,
C_SQ217,M67 Trigger machine and Helicopter 2,SQ202_Machine,2,OneShot,100,0
C_SQ217,,SQ211_Voice_Drone3,2,Hold,100,0
C_SQ217,,SQ212_Voice_Synth3,2,Hold,100,0
C_SQ217,,SQ214_Helicopter2,2,OneShot,100,0
A_SQ218,,,,,,
B_SQ218,,,,,,
C_SQ218,M70 Trigger machine and Helicopter 2 fade and stop drone 3 and synth 3,SQ202_Machine,2,OneShot,100,0
C_SQ218,,SQ211_Voice_Drone3,2,Stop,0,5
C_SQ218,,SQ212_Voice_Synth3,2,Stop,0,5
C_SQ218,,SQ214_Helicopter2,2,OneShot,100,0
A_SQ301,,,,,,
B_SQ301,M1 Play track,SQ301_Light_Shadow1,2,OneShot,100,0
C_SQ301,,,,,,
B_VQ301,M1 { ENABLE } Shadow {DISABLE} bloom-butterflies-bees-lilacs-snowflakes-joanofthelight,,,,,
A_SQ401,Transition,,,,,
B_SQ401,Transition,,,,,
C_SQ401,Transition,,,,,
A_SQ501,,,,,,
B_SQ501,M1 Trigger Shadow Fight,SQ501_Light_Shadow2,2,Loop,100,0
B_VQ501,{ CALLFUNCTION } Shadow all particle layers,,,,,
B_VQ502,{ CALLFUNCTION } Effect mod (placeholder),,,,,
B_VQ503,The MUSICIAN tries to battle the SHADOW. ,,,,,
B_VQ504,{ CALLFUNCTION } Effect mod (placeholder - GO NUTS),,,,,
C_SQ501,,,,,,
B_VQ501,MTK { CALLFUNCTION } Shadow grows in amplitude/reactivity - ADD white lines - data - red lines,,,,,
B_VQ501.1,{ CALLFUNCTION } randomize position,,,,,
B_VQ501.11,{ CALLFUNCTION } randomize position,,,,,
B_VQ501.12,{ CALLFUNCTION } randomize position,,,,,
B_VQ501.13,{ CALLFUNCTION } randomize position,,,,,
B_VQ501.14,{ CALLFUNCTION } randomize position,,,,,
B_VQ501.15,{ CALLFUNCTION } randomize position,,,,,
A_SQ601,,,,,,
B_SQ601,M1 Trigger Communion Audio,SQ601_CommunionAria_Ground,2,OneShot,100,0
B_SQ601,,SQ601_CommunionAria_Hustle,2,OneShot,100,0
B_SQ601,,SQ601_CommunionAria_Light,2,OneShot,100,0
B_SQ601,,SQ601_CommunionAria_Real,2,OneShot,100,0
B_SQ601,,SQ601_CommunionAria_Voice,2,OneShot,100,0
B_VQ601,{ ENABLE } Communion Scene,,,,,
B_SQ601.5,M1 Trigger Communion Stab - Ripples descend,SQ601.5_CommunionStab_Ground,2,OneShot,100,0
B_SQ601.5,{ ENABLE } VQ: Add 'Hustle' Figure,SQ601.5_CommunionStab_Hustle,2,OneShot,100,0
B_SQ601.5,{ ENABLE } VQ: Add  'Light' Figure,SQ601.5_CommunionStab_Light,2,OneShot,100,0
B_SQ601.5,{ ENABLE } VQ: Add 'Real' Figure,SQ601.5_CommunionStab_Real,2,OneShot,100,0
B_SQ601.5,{ ENABLE } VQ: Add  'Voice' Figure,SQ601.5_CommunionStab_Voice,2,OneShot,100,0
B_SQ601.5,,SQ501_Light_Shadow2,2,Stop,0,3
C_SQ601.5,{ ENABLE } VQ: Add  'Ground' Figure,,,,,
B_SQ601.5,{ ENABLE } VQ: Enable Communion Reveal,,,,,
B_VQ602,{ CALLFUNCTION } Full Communion Rotation,,,,,
B_VQ602,,,,,,
B_SQ701,Loop Communion Audio Chord 1,SQ701_How_Long_Chord_1_Light,2,Loop,100,2
B_SQ701,,SQ701_How_Long_Chord_1_Ground,2,Loop,100,2
B_SQ701,,SQ701_How_Long_Chord_1_Hustle,2,Loop,100,2
B_SQ701,,SQ701_How_Long_Chord_1_Real,2,Loop,100,2
B_VQ701.1,{DISABLE} Shadow,,,,,
C_SQ701,,,,,,
B_VQ701,{ CALLFUNCTION } Increase in reactivity/frequency,,,,,
A_SQ702,,,,,,
B_SQ702,Cross-fade between chords,SQ701_How_Long_Chord_1_Light,2,Stop,0,2
B_SQ702,,SQ701_How_Long_Chord_1_Ground,2,Stop,0,2
B_SQ702,,SQ701_How_Long_Chord_1_Hustle,2,Stop,0,2
B_SQ702,,SQ701_How_Long_Chord_1_Real,2,Stop,0,2
B_SQ702,,SQ702_How_Long_Chord_2_Light,2,Loop,100,2
B_SQ702,,SQ701_How_Long_Chord_2_Ground,2,Loop,100,2
B_SQ702,,SQ701_How_Long_Chord_2_Hustle,2,Loop,100,2
B_SQ702,,SQ701_How_Long_Chord_2_Real,2,Loop,100,2
C_SQ702,,,,,,
A_SQ703,,,,,,
B_SQ703,Cross-fade between chords,SQ703_How_Long_Chord_3_Light,2,Loop,100,2
B_SQ703,,SQ701_How_Long_Chord_3_Ground,2,Loop,100,2
B_SQ703,,SQ701_How_Long_Chord_3_Hustle,2,Loop,100,2
B_SQ703,,SQ701_How_Long_Chord_3_Real,2,Loop,100,2
B_SQ703,,SQ702_How_Long_Chord_2_Light,2,Hold,0,2
B_SQ703,,SQ701_How_Long_Chord_2_Ground,2,Hold,0,2
B_SQ703,,SQ701_How_Long_Chord_2_Hustle,2,Hold,0,2
B_SQ703,,SQ701_How_Long_Chord_2_Real,2,Hold,0,2
C_SQ703,,,,,,
A_SQ704,,,,,,
B_SQ704,Cross-fade between chords,SQ703_How_Long_Chord_3_Light,2,Hold,0,2
B_SQ704,,SQ701_How_Long_Chord_3_Ground,2,Hold,0,2
B_SQ704,,SQ701_How_Long_Chord_3_Hustle,2,Hold,0,2
B_SQ704,,SQ701_How_Long_Chord_3_Real,2,Hold,0,2
B_SQ704,,SQ704_How_Long_Chord_4_Light,2,Loop,100,2
B_SQ704,,SQ701_How_Long_Chord_4_Ground,2,Loop,100,2
B_SQ704,,SQ701_How_Long_Chord_4_Hustle,2,Loop,100,2
B_SQ704,,SQ701_How_Long_Chord_4_Real,2,Loop,100,2
C_SQ704,,,,,,
A_SQ705,,,,,,
B_SQ705,Cross-fade between chords,SQ705_How_Long_Chord_5_Light,2,Loop,100,2
B_SQ705,,SQ701_How_Long_Chord_5_Ground,2,Loop,100,2
B_SQ705,,SQ701_How_Long_Chord_5_Hustle,2,Loop,100,2
B_SQ705,,SQ701_How_Long_Chord_5_Real,2,Loop,100,2
B_SQ705,,SQ704_How_Long_Chord_4_Light,2,Stop,0,2
B_SQ705,,SQ701_How_Long_Chord_4_Ground,2,Stop,0,2
B_SQ705,,SQ701_How_Long_Chord_4_Hustle,2,Stop,0,2
B_SQ705,,SQ701_How_Long_Chord_4_Real,2,Stop,0,2
C_SQ705,,,,,,
A_SQ706,,,,,,
B_SQ706,Cross-fade between chords,SQ705_How_Long_Chord_5_Light,2,Hold,0,2
B_SQ706,,SQ701_How_Long_Chord_5_Ground,2,Hold,0,2
B_SQ706,,SQ701_How_Long_Chord_5_Hustle,2,Hold,0,2
B_SQ706,,SQ701_How_Long_Chord_5_Real,2,Hold,0,2
B_SQ706,,SQ703_How_Long_Chord_3_Light,2,Hold,100,2
B_SQ706,,SQ701_How_Long_Chord_3_Ground,2,Hold,100,2
B_SQ706,,SQ701_How_Long_Chord_3_Hustle,2,Hold,100,2
B_SQ706,,SQ701_How_Long_Chord_3_Real,2,Hold,100,2
C_SQ706,,,,,,
A_SQ707,,,,,,
B_SQ707,Cross-fade between chords,SQ705_How_Long_Chord_5_Light,2,Hold,100,2
B_SQ707,,SQ701_How_Long_Chord_5_Ground,2,Hold,100,2
B_SQ707,,SQ701_How_Long_Chord_5_Hustle,2,Hold,100,2
B_SQ707,,SQ701_How_Long_Chord_5_Real,2,Hold,100,2
B_SQ707,,SQ703_How_Long_Chord_3_Light,2,Hold,0,2
B_SQ707,,SQ701_How_Long_Chord_3_Ground,2,Hold,0,2
B_SQ707,,SQ701_How_Long_Chord_3_Hustle,2,Hold,0,2
B_SQ707,,SQ701_How_Long_Chord_3_Real,2,Hold,0,2
C_SQ707,,,,,,
A_SQ708,,,,,,
B_SQ708,Cross-fade between chords,SQ705_How_Long_Chord_5_Light,2,Hold,0,2
B_SQ708,,SQ701_How_Long_Chord_5_Ground,2,Hold,0,2
B_SQ708,,SQ701_How_Long_Chord_5_Hustle,2,Hold,0,2
B_SQ708,,SQ701_How_Long_Chord_5_Real,2,Hold,0,2
B_SQ708,,SQ703_How_Long_Chord_3_Light,2,Hold,100,2
B_SQ708,,SQ701_How_Long_Chord_3_Ground,2,Hold,100,2
B_SQ708,,SQ701_How_Long_Chord_3_Hustle,2,Hold,100,2
B_SQ708,,SQ701_How_Long_Chord_3_Real,2,Hold,100,2
C_SQ708,,,,,,
A_SQ709,,,,,,
B_SQ709,Cross-fade between chords,SQ705_How_Long_Chord_5_Light,2,Hold,100,2
B_SQ709,,SQ701_How_Long_Chord_5_Ground,2,Hold,100,2
B_SQ709,,SQ701_How_Long_Chord_5_Hustle,2,Hold,100,2
B_SQ709,,SQ701_How_Long_Chord_5_Real,2,Hold,100,2
B_SQ709,,SQ703_How_Long_Chord_3_Light,2,Hold,0,2
B_SQ709,,SQ701_How_Long_Chord_3_Ground,2,Hold,0,2
B_SQ709,,SQ701_How_Long_Chord_3_Hustle,2,Hold,0,2
B_SQ709,,SQ701_How_Long_Chord_3_Real,2,Hold,0,2
C_SQ709,,,,,,
A_SQ710,,,,,,
B_SQ710,Cross-fade between chords,SQ705_How_Long_Chord_5_Light,2,Stop,0,2
B_SQ710,,SQ701_How_Long_Chord_5_Ground,2,Stop,0,2
B_SQ710,,SQ701_How_Long_Chord_5_Hustle,2,Stop,0,2
B_SQ710,,SQ701_How_Long_Chord_5_Real,2,Stop,0,2
B_SQ710,,SQ703_How_Long_Chord_3_Light,2,Hold,100,2
B_SQ710,,SQ701_How_Long_Chord_3_Ground,2,Hold,100,2
B_SQ710,,SQ701_How_Long_Chord_3_Hustle,2,Hold,100,2
B_SQ710,,SQ701_How_Long_Chord_3_Real,2,Hold,100,2
C_SQ710,,,,,,
A_SQ711,,,,,,
B_SQ711,Cross-fade between chords,SQ706_How_Long_Chord_6_Light,2,Loop,100,2
B_SQ711,,SQ701_How_Long_Chord_6_Ground,2,Loop,100,2
B_SQ711,,SQ701_How_Long_Chord_6_Hustle,2,Loop,100,2
B_SQ711,,SQ701_How_Long_Chord_6_Real,2,Loop,100,2
B_SQ711,,SQ703_How_Long_Chord_3_Light,2,Stop,0,2
B_SQ711,,SQ701_How_Long_Chord_3_Ground,2,Stop,0,2
B_SQ711,,SQ701_How_Long_Chord_3_Hustle,2,Stop,0,2
B_SQ711,,SQ701_How_Long_Chord_3_Real,2,Stop,0,2
C_SQ711,,,,,,
A_SQ712,,,,,,
B_SQ712,Cross-fade between chords,SQ706_How_Long_Chord_6_Light,2,Hold,0,2
B_SQ712,,SQ701_How_Long_Chord_6_Ground,2,Hold,0,2
B_SQ712,,SQ701_How_Long_Chord_6_Hustle,2,Hold,0,2
B_SQ712,,SQ701_How_Long_Chord_6_Real,2,Hold,0,2
B_SQ712,,SQ702_How_Long_Chord_2_Light,2,Hold,100,2
B_SQ712,,SQ701_How_Long_Chord_2_Ground,2,Hold,100,2
B_SQ712,,SQ701_How_Long_Chord_2_Hustle,2,Hold,100,2
B_SQ712,,SQ701_How_Long_Chord_2_Real,2,Hold,100,2
C_SQ712,,,,,,
A_SQ713,,,,,,
B_SQ713,Cross-fade between chords,SQ706_How_Long_Chord_6_Light,2,Hold,100,2
B_SQ713,,SQ701_How_Long_Chord_6_Ground,2,Hold,100,2
B_SQ713,,SQ701_How_Long_Chord_6_Hustle,2,Hold,100,2
B_SQ713,,SQ701_How_Long_Chord_6_Real,2,Hold,100,2
B_SQ713,,SQ702_How_Long_Chord_2_Light,2,Hold,0,2
B_SQ713,,SQ701_How_Long_Chord_2_Ground,2,Hold,0,2
B_SQ713,,SQ701_How_Long_Chord_2_Hustle,2,Hold,0,2
B_SQ713,,SQ701_How_Long_Chord_2_Real,2,Hold,0,2
C_SQ713,,,,,,
A_SQ714,,,,,,
B_SQ714,Cross-fade between chords,SQ706_How_Long_Chord_6_Light,2,Hold,0,2
B_SQ714,,SQ701_How_Long_Chord_6_Ground,2,Hold,0,2
B_SQ714,,SQ701_How_Long_Chord_6_Hustle,2,Hold,0,2
B_SQ714,,SQ701_How_Long_Chord_6_Real,2,Hold,0,2
B_SQ714,,SQ702_How_Long_Chord_2_Light,2,Hold,100,2
B_SQ714,,SQ701_How_Long_Chord_2_Ground,2,Hold,100,2
B_SQ714,,SQ701_How_Long_Chord_2_Hustle,2,Hold,100,2
B_SQ714,,SQ701_How_Long_Chord_2_Real,2,Hold,100,2
C_SQ714,,,,,,
A_SQ715,,,,,,
B_SQ715,Cross-fade between chords,SQ706_How_Long_Chord_6_Light,2,Hold,100,2
B_SQ715,,SQ701_How_Long_Chord_6_Ground,2,Hold,100,2
B_SQ715,,SQ701_How_Long_Chord_6_Hustle,2,Hold,100,2
B_SQ715,,SQ701_How_Long_Chord_6_Real,2,Hold,100,2
B_SQ715,,SQ702_How_Long_Chord_2_Light,2,Hold,0,2
B_SQ715,,SQ701_How_Long_Chord_2_Ground,2,Hold,0,2
B_SQ715,,SQ701_How_Long_Chord_2_Hustle,2,Hold,0,2
B_SQ715,,SQ701_How_Long_Chord_2_Real,2,Hold,0,2
C_SQ715,,,,,,
A_SQ716,,,,,,
B_SQ716,Cross-fade between chords,SQ706_How_Long_Chord_6_Light,2,Hold,0,2
B_SQ716,,SQ701_How_Long_Chord_6_Ground,2,Hold,0,2
B_SQ716,,SQ701_How_Long_Chord_6_Hustle,2,Hold,0,2
B_SQ716,,SQ701_How_Long_Chord_6_Real,2,Hold,0,2
B_SQ716,,SQ702_How_Long_Chord_2_Light,2,Hold,100,2
B_SQ716,,SQ701_How_Long_Chord_2_Ground,2,Hold,100,2
B_SQ716,,SQ701_How_Long_Chord_2_Hustle,2,Hold,100,2
B_SQ716,,SQ701_How_Long_Chord_2_Real,2,Hold,100,2
C_SQ716,,,,,,
A_SQ717,,,,,,
B_SQ717,Cross-fade between chords,SQ706_How_Long_Chord_6_Light,2,Hold,100,2
B_SQ717,,SQ701_How_Long_Chord_6_Ground,2,Hold,100,2
B_SQ717,,SQ701_How_Long_Chord_6_Hustle,2,Hold,100,2
B_SQ717,,SQ701_How_Long_Chord_6_Real,2,Hold,100,2
B_SQ717,,SQ702_How_Long_Chord_2_Light,2,Hold,0,2
B_SQ717,,SQ701_How_Long_Chord_2_Ground,2,Hold,0,2
B_SQ717,,SQ701_How_Long_Chord_2_Hustle,2,Hold,0,2
B_SQ717,,SQ701_How_Long_Chord_2_Real,2,Hold,0,2
C_SQ717,,,,,,
A_SQ718,,,,,,
B_SQ718,Cross-fade between chords,SQ706_How_Long_Chord_6_Light,2,Hold,0,2
B_SQ718,,SQ701_How_Long_Chord_6_Ground,2,Hold,0,2
B_SQ718,,SQ701_How_Long_Chord_6_Hustle,2,Hold,0,2
B_SQ718,,SQ701_How_Long_Chord_6_Real,2,Hold,0,2
B_SQ718,,SQ702_How_Long_Chord_2_Light,2,Hold,100,2
B_SQ718,,SQ701_How_Long_Chord_2_Ground,2,Hold,100,2
B_SQ718,,SQ701_How_Long_Chord_2_Hustle,2,Hold,100,2
B_SQ718,,SQ701_How_Long_Chord_2_Real,2,Hold,100,2
C_SQ718,,,,,,
A_SQ719,,,,,,
B_SQ719,Cross-fade between chords,SQ706_How_Long_Chord_6_Light,2,Hold,100,2
B_SQ719,,SQ701_How_Long_Chord_6_Ground,2,Hold,100,2
B_SQ719,,SQ701_How_Long_Chord_6_Hustle,2,Hold,100,2
B_SQ719,,SQ701_How_Long_Chord_6_Real,2,Hold,100,2
B_SQ719,,SQ702_How_Long_Chord_2_Light,2,Stop,0,2
B_SQ719,,SQ701_How_Long_Chord_2_Ground,2,Stop,0,2
B_SQ719,,SQ701_How_Long_Chord_2_Hustle,2,Stop,0,2
B_SQ719,,SQ701_How_Long_Chord_2_Real,2,Stop,0,2
C_SQ719,,,,,,
A_SQ720,,,,,,
B_SQ720,Cross-fade between chords,SQ706_How_Long_Chord_6_Light,2,Stop,0,2
B_SQ720,,SQ701_How_Long_Chord_6_Ground,2,Stop,0,2
B_SQ720,,SQ701_How_Long_Chord_6_Hustle,2,Stop,0,2
B_SQ720,,SQ701_How_Long_Chord_6_Real,2,Stop,0,2
B_SQ720,,SQ720_How_Long_Chord_7_Light,2,Loop,100,2
B_SQ720,,SQ701_How_Long_Chord_7_Ground,2,Loop,100,2
B_SQ720,,SQ701_How_Long_Chord_7_Hustle,2,Loop,100,2
B_SQ720,,SQ701_How_Long_Chord_7_Real,2,Loop,100,2
C_SQ720,,,,,,
A_SQ721,,,,,,
B_SQ721,Fade and stop Chord 7,SQ720_How_Long_Chord_7_Light,2,Stop,0,5
B_SQ721,,SQ701_How_Long_Chord_7_Ground,2,Stop,0,5
B_SQ721,,SQ701_How_Long_Chord_7_Hustle,2,Stop,0,5
B_SQ721,,SQ701_How_Long_Chord_7_Real,2,Stop,0,5
C_SQ721,,,,,,
A_SQ801,,,,,,
B_SQ801,M1 Trigger Communion Audio,SQ801_CommunionAria2,2,OneShot,100,0
C_SQ801,,,,,,
B_VQ801,{ ENABLE } Crown Splash and Rise ,,,,,
A_SQ901,,,,,,
B_SQ901,M1 Trigger Loop,SQ901_Dear_Life,2,Loop,100,3
C_SQ901,,,,,,
B_VQ901,{ CALLFUNCTION } Crown lowers for performer,,,,,
A_SQ902,,,,,,
B_SQ902,Fade and stop loop,SQ901_Dear_Life,2,Stop,0,5
C_SQ902,,,,,,
B_VQ503.11,SHADOW ATTACK 1 ,,,{FUNCTION}[]<>,,
B_VQ503.12,SHADOW HIT + IDLE BREAK ,,,{FUNCTION}[]<>,,
B_VQ503.13,SHADOW ATTACK 2,,,{FUNCTION}[]<>,,
B_VQ503.13,SHADOW HIT + IDLE BREAK (LOOP),,,{FUNCTION}[]<>,,
B_VQ2101,Repeat 301 Shadow system; Shadow appears IN FRONT of Communion; keep Communion Joans active; stretch Communion light onto bodies.,,,,,
B_VQ2102,Repeat 501 Shadow jump — position 1; continue Communion reactivity/light on Joans.,,,,,
B_VQ2103,Repeat 501 Shadow jump — position 2; continue Communion reactivity/light on Joans.,,,,,
B_VQ2104,Repeat 501 Shadow jump — position 3; continue Communion reactivity/light on Joans.,,,,,
B_VQ2104,Repeat 501 Shadow jump — position 4; continue Communion reactivity/light on Joans.,,,,,
